Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P07225|PROS_HUMAN	P07225	PROS_HUMAN	PROS1	676	false	false	Homo sapiens	Vitamin K-dependent protein S	1:Experimental evidence at protein level	17.75	1.0000	0.9989	0.00000000000000	10	10	10	12	12	12	     0	     0	     0			
sp|P07357|CO8A_HUMAN	P07357	CO8A_HUMAN	C8A	584	false	false	Homo sapiens	Complement component C8 alpha chain	1:Experimental evidence at protein level	11.64	1.0000	0.9989	0.00000000000000	6	6	6	6	6	6	     0	     0	     0	12C(57.0214)		
sp|P07358|CO8B_HUMAN	P07358	CO8B_HUMAN	C8B	591	false	false	Homo sapiens	Complement component C8 beta chain	1:Experimental evidence at protein level	27.58	1.0000	0.9990	0.00000000000000	15	15	15	18	18	18	     0	     0	     0			
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	false	false	Homo sapiens	Complement component C8 gamma chain	1:Experimental evidence at protein level	31.68	1.0000	0.9990	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	false	false	Homo sapiens	Corticosteroid-binding globulin	1:Experimental evidence at protein level	35.31	1.0000	0.9990	0.00000000000000	9	9	9	14	14	14	     0	     0	     0	10M(15.9949)		
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	false	false	Homo sapiens	Monocyte differentiation antigen CD14	1:Experimental evidence at protein level	10.40	1.0000	0.9989	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	false	false	Homo sapiens	Complement factor H	1:Experimental evidence at protein level	38.18	1.0000	0.9990	0.00000000000000	40	37	40	48	44	48	     0	     0	     0	13C(57.0214), 15C(57.0214), 16C(57.0214), 1C(57.0214), 2C(57.0214), 3C(57.0214), 4C(57.0214), 5C(57.0214), 6C(57.0214), 6M(15.9949), 7C(57.0214), 9C(57.0214)		
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	false	false	Homo sapiens	Alpha-2-antiplasmin	1:Experimental evidence at protein level	35.44	1.0000	0.9990	0.00000000000000	13	13	13	18	18	18	     0	     0	     0	12C(57.0214), 3M(15.9949), 6C(57.0214)		
sp|P08779|K1C16_HUMAN	P08779	K1C16_HUMAN	KRT16	473	false	false	Homo sapiens	Keratin, type I cytoskeletal 16	1:Experimental evidence at protein level	72.09	1.0000	0.9990	0.00000000000000	34	20	31	42	26	39	     0	     0	     0	10C(57.0214), 2C(57.0214), 3C(57.0214), 3M(15.9949)		
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	false	false	Homo sapiens	Complement C1s subcomponent	1:Experimental evidence at protein level	21.95	1.0000	0.9989	0.00000000000000	13	12	13	16	15	16	     0	     0	     0	6C(57.0214)		
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	false	false	Homo sapiens	Complement C4-A	1:Experimental evidence at protein level	49.14	1.0000	0.9990	0.00000000000000	71	3	5	102	5	7	     0	     0	     0			
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	false	false	Homo sapiens	Complement C4-B	1:Experimental evidence at protein level	50.46	1.0000	0.9990	0.00000000000000	72	4	70	102	5	100	     0	     0	     0	12M(15.9949), 1C(57.0214), 1M(15.9949), 2C(57.0214), 3M(15.9949), 5C(57.0214), 6C(57.0214), 6M(15.9949), 8C(57.0214)		
sp|P10643|CO7_HUMAN	P10643	CO7_HUMAN	C7	843	false	false	Homo sapiens	Complement component C7	1:Experimental evidence at protein level	15.42	1.0000	0.9986	0.00000000000000	9	9	9	10	10	10	     0	     0	     0			
sp|P10909|CLUS_HUMAN	P10909	CLUS_HUMAN	CLU	449	false	false	Homo sapiens	Clusterin	1:Experimental evidence at protein level	34.30	1.0000	0.9990	0.00000000000000	13	13	13	18	18	18	     0	     0	     0	7C(57.0214)		
sp|P13645|K1C10_HUMAN	P13645	K1C10_HUMAN	KRT10	584	false	false	Homo sapiens	Keratin, type I cytoskeletal 10	1:Experimental evidence at protein level	29.45	1.0000	0.9990	0.00000000000000	15	10	12	17	11	13	     0	     0	     0			
sp|P13647|K2C5_HUMAN	P13647	K2C5_HUMAN	KRT5	590	false	false	Homo sapiens	Keratin, type II cytoskeletal 5	1:Experimental evidence at protein level	27.12	1.0000	0.9984	0.00000000000000	17	6	10	18	6	10	     0	     0	     0			
sp|P13671|CO6_HUMAN	P13671	CO6_HUMAN	C6	934	false	false	Homo sapiens	Complement component C6	1:Experimental evidence at protein level	24.30	1.0000	0.9990	0.00000000000000	18	18	18	18	18	18	     0	     0	     0	13C(57.0214), 9C(57.0214)		
sp|P14923|PLAK_HUMAN	P14923	PLAK_HUMAN	JUP	745	false	false	Homo sapiens	Junction plakoglobin	1:Experimental evidence at protein level	14.09	1.0000	0.9985	0.00000000000000	8	8	8	8	8	8	     0	     0	     0	N-term(42.0106)		
sp|P15169|CBPN_HUMAN	P15169	CBPN_HUMAN	CPN1	458	false	false	Homo sapiens	Carboxypeptidase N catalytic chain	1:Experimental evidence at protein level	26.86	1.0000	0.9989	0.00000000000000	8	8	8	10	10	10	     0	     0	     0			
sp|P15924|DESP_HUMAN	P15924	DESP_HUMAN	DSP	2871	false	false	Homo sapiens	Desmoplakin	1:Experimental evidence at protein level	7.24	1.0000	0.9962	0.00000000000000	15	15	15	15	15	15	     0	     0	     0			
sp|P18428|LBP_HUMAN	P18428	LBP_HUMAN	LBP	481	false	false	Homo sapiens	Lipopolysaccharide-binding protein	1:Experimental evidence at protein level	13.10	1.0000	0.9989	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	ORM2	201	false	false	Homo sapiens	Alpha-1-acid glycoprotein 2	1:Experimental evidence at protein level	31.34	1.0000	0.9990	0.00000000000000	6	4	4	11	9	9	     0	     0	     0	3M(15.9949), 4M(15.9949)		
sp|P19823|ITIH2_HUMAN	P19823	ITIH2_HUMAN	ITIH2	946	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H2	1:Experimental evidence at protein level	38.05	1.0000	0.9990	0.00000000000000	32	32	32	43	43	43	     0	     0	     0			
sp|P19827|ITIH1_HUMAN	P19827	ITIH1_HUMAN	ITIH1	911	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H1	1:Experimental evidence at protein level	36.99	1.0000	0.9990	0.00000000000000	25	25	25	30	30	30	     0	     0	     0			
sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	GPX3	226	false	false	Homo sapiens	Glutathione peroxidase 3	1:Experimental evidence at protein level	25.66	1.0000	0.9914	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P22792|CPN2_HUMAN	P22792	CPN2_HUMAN	CPN2	545	false	false	Homo sapiens	Carboxypeptidase N subunit 2	1:Experimental evidence at protein level	24.77	1.0000	0.9990	0.00000000000000	10	10	10	13	13	13	     0	     0	     0			
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	false	false	Homo sapiens	Fibulin-1	1:Experimental evidence at protein level	13.66	1.0000	0.9978	0.00000000000000	7	7	7	7	7	7	     0	     0	     0			
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	false	false	Homo sapiens	Zinc-alpha-2-glycoprotein	1:Experimental evidence at protein level	49.33	1.0000	0.9990	0.00000000000000	14	14	14	17	17	17	     0	     0	     0	1C(57.0214), 7C(57.0214)		
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	false	false	Homo sapiens	Serum paraoxonase/arylesterase 1	1:Experimental evidence at protein level	43.38	1.0000	0.9990	0.00000000000000	10	8	10	13	11	13	     0	     0	     0	10C(57.0214), 21M(15.9949)		
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	false	false	Homo sapiens	Kallistatin	1:Experimental evidence at protein level	43.33	1.0000	0.9989	0.00000000000000	14	14	14	17	17	17	     0	     0	     0			
sp|P33151|CADH5_HUMAN	P33151	CADH5_HUMAN	CDH5	784	false	false	Homo sapiens	Cadherin-5	1:Experimental evidence at protein level	8.42	1.0000	0.9870	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	false	false	Homo sapiens	Keratin, type I cytoskeletal 9	1:Experimental evidence at protein level	24.72	1.0000	0.9980	0.00000000000000	12	11	11	12	11	11	     0	     0	     0			
sp|P35858|ALS_HUMAN	P35858	ALS_HUMAN	IGFALS	605	false	false	Homo sapiens	Insulin-like growth factor-binding protein complex acid labile subunit	1:Experimental evidence at protein level	33.72	1.0000	0.9989	0.00000000000000	15	15	15	20	20	20	     0	     0	     0			
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	false	false	Homo sapiens	Pigment epithelium-derived factor	1:Experimental evidence at protein level	39.95	1.0000	0.9987	0.00000000000000	12	12	12	14	14	14	     0	     0	     0			
sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	BTD	523	false	false	Homo sapiens	Biotinidase	1:Experimental evidence at protein level	16.63	1.0000	0.9977	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|P43652|AFAM_HUMAN	P43652	AFAM_HUMAN	AFM	599	false	false	Homo sapiens	Afamin	1:Experimental evidence at protein level	25.21	1.0000	0.9990	0.00000000000000	13	13	13	17	17	17	     0	     0	     0	2C(57.0214)		
sp|P49908|SEPP1_HUMAN	P49908	SEPP1_HUMAN	SELENOP	381	false	false	Homo sapiens	Selenoprotein P	1:Experimental evidence at protein level	16.27	1.0000	0.9977	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P51884|LUM_HUMAN	P51884	LUM_HUMAN	LUM	338	false	false	Homo sapiens	Lumican	1:Experimental evidence at protein level	26.63	1.0000	0.9974	0.00000000000000	7	7	7	8	8	8	     0	     0	     0			
sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	375	false	false	Homo sapiens	Actin, cytoplasmic 1	1:Experimental evidence at protein level	36.80	1.0000	0.9941	0.00000000000000	10	0	10	11	0	11	     0	     0	     0			sp|P63261|ACTG_HUMAN
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	82.31	1.0000	0.9990	0.00000000000000	10	5	10	15	9	15	     0	     0	     0	11C(57.0214), 15M(15.9949)		
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	false	false	Homo sapiens	Hemoglobin subunit alpha	1:Experimental evidence at protein level	64.08	1.0000	0.9990	0.00000000000000	7	7	7	11	11	11	     0	     0	     0	15M(15.9949), 1M(15.9949)		
sp|P78386|KRT85_HUMAN	P78386	KRT85_HUMAN	KRT85	507	false	false	Homo sapiens	Keratin, type II cuticular Hb5	1:Experimental evidence at protein level	43.20	1.0000	0.9990	0.00000000000000	24	5	22	26	5	24	     0	     0	     0	4C(57.0214), 6C(57.0214)		
sp|P80108|PHLD_HUMAN	P80108	PHLD_HUMAN	GPLD1	840	false	false	Homo sapiens	Phosphatidylinositol-glycan-specific phospholipase D	1:Experimental evidence at protein level	22.26	1.0000	0.9990	0.00000000000000	16	16	16	16	16	16	     0	     0	     0			
sp|P80748|LV321_HUMAN	P80748	LV321_HUMAN	IGLV3-21	117	false	false	Homo sapiens	Immunoglobulin lambda variable 3-21	1:Experimental evidence at protein level	41.88	1.0000	0.9990	0.00000000000000	3	1	3	4	1	4	     0	     0	     0	3C(57.0214)		
sp|Q06033|ITIH3_HUMAN	Q06033	ITIH3_HUMAN	ITIH3	890	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H3	1:Experimental evidence at protein level	23.37	1.0000	0.9990	0.00000000000000	16	16	16	20	20	20	     0	     0	     0			
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	false	false	Homo sapiens	Galectin-3-binding protein	1:Experimental evidence at protein level	18.29	1.0000	0.9966	0.00000000000000	9	9	9	9	9	9	     0	     0	     0			
sp|Q13790|APOF_HUMAN	Q13790	APOF_HUMAN	APOF	326	false	false	Homo sapiens	Apolipoprotein F	1:Experimental evidence at protein level	8.28	1.0000	0.9986	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H4	1:Experimental evidence at protein level	55.81	1.0000	0.9990	0.00000000000000	42	41	42	53	52	53	     0	     0	     0	2M(15.9949)		
sp|Q15323|K1H1_HUMAN	Q15323	K1H1_HUMAN	KRT31	416	false	false	Homo sapiens	Keratin, type I cuticular Ha1	1:Experimental evidence at protein level	48.32	1.0000	0.9990	0.00000000000000	17	3	17	22	4	22	     0	     0	     0			
sp|Q96IY4|CBPB2_HUMAN	Q96IY4	CBPB2_HUMAN	CPB2	423	false	false	Homo sapiens	Carboxypeptidase B2	1:Experimental evidence at protein level	18.44	1.0000	0.9981	0.00000000000000	7	7	7	7	7	7	     0	     0	     0			
sp|Q96KN2|CNDP1_HUMAN	Q96KN2	CNDP1_HUMAN	CNDP1	507	false	false	Homo sapiens	Beta-Ala-His dipeptidase	1:Experimental evidence at protein level	37.87	1.0000	0.9989	0.00000000000000	13	13	13	15	15	15	     0	     0	     0	6M(15.9949)		
sp|Q96PD5|PGRP2_HUMAN	Q96PD5	PGRP2_HUMAN	PGLYRP2	576	false	false	Homo sapiens	N-acetylmuramoyl-L-alanine amidase	1:Experimental evidence at protein level	40.45	1.0000	0.9990	0.00000000000000	14	14	14	16	16	16	     0	     0	     0	3C(57.0214), 8M(15.9949), 9C(57.0214)		
sp|Q9NSB2|KRT84_HUMAN	Q9NSB2	KRT84_HUMAN	KRT84	600	false	false	Homo sapiens	Keratin, type II cuticular Hb4	2:Experimental evidence at transcript level	42.00	1.0000	0.9990	0.00000000000000	23	17	23	28	22	28	     0	     0	     0			
sp|Q9NZP8|C1RL_HUMAN	Q9NZP8	C1RL_HUMAN	C1RL	487	false	false	Homo sapiens	Complement C1r subcomponent-like protein	1:Experimental evidence at protein level	20.12	1.0000	0.9988	0.00000000000000	8	6	6	8	6	6	     0	     0	     0			
sp|Q9UK55|ZPI_HUMAN	Q9UK55	ZPI_HUMAN	SERPINA10	444	false	false	Homo sapiens	Protein Z-dependent protease inhibitor	1:Experimental evidence at protein level	20.72	1.0000	0.9988	0.00000000000000	7	7	7	8	8	8	     0	     0	     0			
sp|A0A0B4J1V0|HV315_HUMAN	A0A0B4J1V0	HV315_HUMAN	IGHV3-15	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-15	1:Experimental evidence at protein level	26.05	0.9999	0.9984	0.00000000000000	3	2	3	3	2	3	     0	     0	     0			
sp|O76011|KRT34_HUMAN	O76011	KRT34_HUMAN	KRT34	436	false	false	Homo sapiens	Keratin, type I cuticular Ha4	1:Experimental evidence at protein level	22.48	0.9999	0.9814	0.00000000000000	8	3	5	9	3	5	     0	     0	     0	12C(57.0214)		
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	false	false	Homo sapiens	Immunoglobulin kappa variable 3-20	1:Experimental evidence at protein level	46.55	0.9999	0.9990	0.00000000000000	4	2	4	5	2	5	     0	     0	     0			
sp|P01877|IGHA2_HUMAN	P01877	IGHA2_HUMAN	IGHA2	391	false	false	Homo sapiens	Immunoglobulin heavy constant alpha 2	1:Experimental evidence at protein level	20.46	0.9999	0.9989	0.00000000000000	6	1	1	8	2	2	     0	     0	     0			
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	false	false	Homo sapiens	Serum amyloid A-4 protein	1:Experimental evidence at protein level	27.69	0.9999	0.9970	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|Q04695|K1C17_HUMAN	Q04695	K1C17_HUMAN	KRT17	432	false	false	Homo sapiens	Keratin, type I cytoskeletal 17	1:Experimental evidence at protein level	22.92	0.9999	0.9569	0.00000000000000	12	3	4	13	3	4	     0	     0	     0			
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-47	1:Experimental evidence at protein level	24.79	0.9998	0.9988	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P35908|K22E_HUMAN	P35908	K22E_HUMAN	KRT2	639	false	false	Homo sapiens	Keratin, type II cytoskeletal 2 epidermal	1:Experimental evidence at protein level	15.96	0.9998	0.9908	0.00000000000000	10	3	4	12	3	4	     0	     0	     0			
contam_sp|P02769|ALBU_BOVIN	P02769	ALBU_BOVIN	ALB	607	false	true	Bos taurus	Albumin	1:Experimental evidence at protein level	12.85	0.9997	0.9923	0.00000000000000	7	3	3	10	3	3	     0	     0	     0	14C(57.0214), 2C(57.0214), 3C(57.0214)		
sp|A0A0B4J1V2|HV226_HUMAN	A0A0B4J1V2	HV226_HUMAN	IGHV2-26	119	false	false	Homo sapiens	Immunoglobulin heavy variable 2-26	1:Experimental evidence at protein level	17.65	0.9997	0.9988	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|P06331|HV434_HUMAN	P06331	HV434_HUMAN	IGHV4-34	123	false	false	Homo sapiens	Immunoglobulin heavy variable 4-34	1:Experimental evidence at protein level	37.40	0.9997	0.9931	0.00000000000000	3	1	3	3	1	3	     0	     0	     0	14C(57.0214)		
sp|Q14525|KT33B_HUMAN	Q14525	KT33B_HUMAN	KRT33B	404	false	false	Homo sapiens	Keratin, type I cuticular Ha3-II	1:Experimental evidence at protein level	37.13	0.9996	0.9946	0.00000000000000	11	2	2	13	2	2	     0	     0	     0			
sp|P00742|FA10_HUMAN	P00742	FA10_HUMAN	F10	488	false	false	Homo sapiens	Coagulation factor X	1:Experimental evidence at protein level	7.58	0.9995	0.9878	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	false	false	Homo sapiens	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	7.91	0.9995	0.9921	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|A0A0C4DH72|KV106_HUMAN	A0A0C4DH72	KV106_HUMAN	IGKV1-6	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-6	1:Experimental evidence at protein level	23.93	0.9993	0.9990	0.00000000000000	3	0	3	5	0	5	     0	     0	     0			
sp|Q14520|HABP2_HUMAN	Q14520	HABP2_HUMAN	HABP2	560	false	false	Homo sapiens	Factor VII-activating protease	1:Experimental evidence at protein level	8.57	0.9992	0.9762	0.00000000000000	4	4	4	4	4	4	     0	     0	     0	7C(57.0214)		
sp|P00740|FA9_HUMAN	P00740	FA9_HUMAN	F9	461	false	false	Homo sapiens	Coagulation factor IX	1:Experimental evidence at protein level	10.20	0.9989	0.9865	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|A0A087WSY6|KVD15_HUMAN	A0A087WSY6	KVD15_HUMAN	IGKV3D-15	115	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-15	1:Experimental evidence at protein level	26.09	0.9987	0.9963	0.00000000000000	3	1	3	3	1	3	     0	     0	     0			
sp|A0A0A0MRZ8|KVD11_HUMAN	A0A0A0MRZ8	KVD11_HUMAN	IGKV3D-11	115	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-11	3:Protein inferred from homology	26.09	0.9986	0.9930	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			sp|P04433|KV311_HUMAN
sp|O43790|KRT86_HUMAN	O43790	KRT86_HUMAN	KRT86	486	false	false	Homo sapiens	Keratin, type II cuticular Hb6	1:Experimental evidence at protein level	35.80	0.9982	0.9975	0.00000000000000	19	0	7	21	0	7	     0	     0	     0			
sp|O00391|QSOX1_HUMAN	O00391	QSOX1_HUMAN	QSOX1	747	false	false	Homo sapiens	Sulfhydryl oxidase 1	1:Experimental evidence at protein level	3.48	0.9981	0.9978	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0A0MS15|HV349_HUMAN	A0A0A0MS15	HV349_HUMAN	IGHV3-49	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-49	1:Experimental evidence at protein level	16.81	0.9978	0.9913	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q03591|FHR1_HUMAN	Q03591	FHR1_HUMAN	CFHR1	330	false	false	Homo sapiens	Complement factor H-related protein 1	1:Experimental evidence at protein level	9.39	0.9977	0.9939	0.00000000000000	3	0	1	5	0	2	     0	     0	     0			
sp|A0A0C4DH36|HV338_HUMAN	A0A0C4DH36	HV338_HUMAN	IGHV3-38	116	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-38	1:Experimental evidence at protein level	9.48	0.9972	0.9959	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	false	false	Homo sapiens	Tetranectin	1:Experimental evidence at protein level	17.33	0.9971	0.9918	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P01717|LV325_HUMAN	P01717	LV325_HUMAN	IGLV3-25	112	false	false	Homo sapiens	Immunoglobulin lambda variable 3-25	1:Experimental evidence at protein level	28.57	0.9970	0.9946	0.00000000000000	3	0	3	3	0	3	     0	     0	     0	3C(57.0214)		
sp|P05160|F13B_HUMAN	P05160	F13B_HUMAN	F13B	661	false	false	Homo sapiens	Coagulation factor XIII B chain	1:Experimental evidence at protein level	7.26	0.9963	0.9745	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P01742|HV169_HUMAN	P01742	HV169_HUMAN	IGHV1-69	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-69	1:Experimental evidence at protein level	26.50	0.9959	0.9942	0.00000000000000	3	2	3	3	2	3	     0	     0	     0	9C(57.0214)		
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	false	false	Homo sapiens	Phosphatidylcholine-sterol acyltransferase	1:Experimental evidence at protein level	8.41	0.9956	0.9818	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	false	false	Homo sapiens	Extracellular matrix protein 1	1:Experimental evidence at protein level	6.48	0.9956	0.9939	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P11226|MBL2_HUMAN	P11226	MBL2_HUMAN	MBL2	248	false	false	Homo sapiens	Mannose-binding protein C	1:Experimental evidence at protein level	14.92	0.9949	0.9790	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|A0A0J9YX35|HV64D_HUMAN	A0A0J9YX35	HV64D_HUMAN	IGHV3-64D	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-64D	1:Experimental evidence at protein level	9.40	0.9946	0.9863	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	false	false	Homo sapiens	Immunoglobulin lambda constant 2	1:Experimental evidence at protein level	82.08	0.9946	0.9990	0.00000000000000	6	0	2	9	0	2	     0	     0	     0			sp|P0DOY3|IGLC3_HUMAN
sp|Q92954|PRG4_HUMAN	Q92954	PRG4_HUMAN	PRG4	1404	false	false	Homo sapiens	Proteoglycan 4	1:Experimental evidence at protein level	2.92	0.9941	0.9884	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-7	1:Experimental evidence at protein level	32.48	0.9940	0.9979	0.00000000000000	4	2	4	5	2	5	     0	     0	     0	9C(57.0214)		
sp|P22891|PROZ_HUMAN	P22891	PROZ_HUMAN	PROZ	400	false	false	Homo sapiens	Vitamin K-dependent protein Z	1:Experimental evidence at protein level	7.75	0.9936	0.9755	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P20851|C4BPB_HUMAN	P20851	C4BPB_HUMAN	C4BPB	252	false	false	Homo sapiens	C4b-binding protein beta chain	1:Experimental evidence at protein level	7.54	0.9935	0.9887	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P55056|APOC4_HUMAN	P55056	APOC4_HUMAN	APOC4	127	false	false	Homo sapiens	Apolipoprotein C-IV	1:Experimental evidence at protein level	22.05	0.9935	0.9743	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|A0A075B6I9|LV746_HUMAN	A0A075B6I9	LV746_HUMAN	IGLV7-46	117	false	false	Homo sapiens	Immunoglobulin lambda variable 7-46	1:Experimental evidence at protein level	15.38	0.9925	0.9824	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
contam_sp|P25691|K2M3_SHEEP	P25691	K2M3_SHEEP		502	false	true	Ovis aries	Keratin, type II microfibrillar, component 5	1:Experimental evidence at protein level	23.51	0.9916	0.9908	0.00000000000000	15	1	2	16	1	2	     0	     0	     0			
sp|A0A075B6I0|LV861_HUMAN	A0A075B6I0	LV861_HUMAN	IGLV8-61	122	false	false	Homo sapiens	Immunoglobulin lambda variable 8-61	1:Experimental evidence at protein level	14.75	0.9913	0.9868	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q04756|HGFA_HUMAN	Q04756	HGFA_HUMAN	HGFAC	655	false	false	Homo sapiens	Hepatocyte growth factor activator serine protease	1:Experimental evidence at protein level	3.51	0.9895	0.9953	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0C4DH31|HV118_HUMAN	A0A0C4DH31	HV118_HUMAN	IGHV1-18	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-18	1:Experimental evidence at protein level	23.93	0.9881	0.9938	0.00000000000000	2	1	2	2	1	2	     0	     0	     0	9C(57.0214)		
sp|P04070|PROC_HUMAN	P04070	PROC_HUMAN	PROC	461	false	false	Homo sapiens	Vitamin K-dependent protein C	1:Experimental evidence at protein level	4.77	0.9863	0.9948	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P07996|TSP1_HUMAN	P07996	TSP1_HUMAN	THBS1	1170	false	false	Homo sapiens	Thrombospondin-1	1:Experimental evidence at protein level	2.82	0.9857	0.9822	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	false	false	Homo sapiens	Peroxiredoxin-2	1:Experimental evidence at protein level	18.69	0.9842	0.9739	0.00000000000000	3	2	3	3	2	3	     0	     0	     0			
sp|A0A0B4J1Y9|HV372_HUMAN	A0A0B4J1Y9	HV372_HUMAN	IGHV3-72	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-72	1:Experimental evidence at protein level	26.05	0.9830	0.9940	0.00000000000000	3	2	2	3	2	2	     0	     0	     0			
sp|P08519|APOA_HUMAN	P08519	APOA_HUMAN	LPA	2040	false	false	Homo sapiens	Apolipoprotein(a)	1:Experimental evidence at protein level	1.08	0.9800	0.9777	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
