Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	false	false	Homo sapiens	Complement C1s subcomponent	1:Experimental evidence at protein level	25.00	1.0000	0.9989	0.00000000000000	14	13	14	18	17	18	     0	     0	     0	19C(57.0214)		
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	false	false	Homo sapiens	Complement C4-A	1:Experimental evidence at protein level	48.74	1.0000	0.9990	0.00000000000000	72	3	72	102	5	102	     0	     0	     0	12M(15.9949), 1C(57.0214), 1M(15.9949), 2C(57.0214), 2M(15.9949), 5C(57.0214), 6C(57.0214), 6M(15.9949), 8C(57.0214)		
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	false	false	Homo sapiens	Complement C4-B	1:Experimental evidence at protein level	49.37	1.0000	0.9990	0.00000000000000	72	3	3	101	4	4	     0	     0	     0			
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	false	false	Homo sapiens	Immunoglobulin lambda constant 2	1:Experimental evidence at protein level	85.85	1.0000	0.9990	0.00000000000000	7	0	7	11	0	11	     0	     0	     0	4C(57.0214), 5C(57.0214), 7C(57.0214)		sp|P0DOY3|IGLC3_HUMAN
sp|P10643|CO7_HUMAN	P10643	CO7_HUMAN	C7	843	false	false	Homo sapiens	Complement component C7	1:Experimental evidence at protein level	19.45	1.0000	0.9989	0.00000000000000	13	13	13	14	14	14	     0	     0	     0			
sp|P10909|CLUS_HUMAN	P10909	CLUS_HUMAN	CLU	449	false	false	Homo sapiens	Clusterin	1:Experimental evidence at protein level	34.52	1.0000	0.9990	0.00000000000000	14	14	14	20	20	20	     0	     0	     0	5M(15.9949), 7C(57.0214)		
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	false	false	Homo sapiens	Coagulation factor V	1:Experimental evidence at protein level	5.58	1.0000	0.9937	0.00000000000000	9	9	9	9	9	9	     0	     0	     0			
sp|P13671|CO6_HUMAN	P13671	CO6_HUMAN	C6	934	false	false	Homo sapiens	Complement component C6	1:Experimental evidence at protein level	24.52	1.0000	0.9989	0.00000000000000	17	17	17	18	18	18	     0	     0	     0	13C(57.0214), 5C(57.0214), 6C(57.0214)		
sp|P15169|CBPN_HUMAN	P15169	CBPN_HUMAN	CPN1	458	false	false	Homo sapiens	Carboxypeptidase N catalytic chain	1:Experimental evidence at protein level	23.58	1.0000	0.9989	0.00000000000000	7	7	7	7	7	7	     0	     0	     0			
sp|P18428|LBP_HUMAN	P18428	LBP_HUMAN	LBP	481	false	false	Homo sapiens	Lipopolysaccharide-binding protein	1:Experimental evidence at protein level	10.81	1.0000	0.9986	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	ORM2	201	false	false	Homo sapiens	Alpha-1-acid glycoprotein 2	1:Experimental evidence at protein level	31.34	1.0000	0.9985	0.00000000000000	6	4	4	10	8	8	     0	     0	     0	3M(15.9949)		
sp|P19823|ITIH2_HUMAN	P19823	ITIH2_HUMAN	ITIH2	946	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H2	1:Experimental evidence at protein level	38.16	1.0000	0.9990	0.00000000000000	33	33	33	48	48	48	     0	     0	     0	6M(15.9949)		
sp|P19827|ITIH1_HUMAN	P19827	ITIH1_HUMAN	ITIH1	911	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H1	1:Experimental evidence at protein level	33.81	1.0000	0.9990	0.00000000000000	24	24	24	32	32	32	     0	     0	     0	5M(15.9949)		
sp|P20742|PZP_HUMAN	P20742	PZP_HUMAN	PZP	1482	false	false	Homo sapiens	Pregnancy zone protein	1:Experimental evidence at protein level	13.83	1.0000	0.9851	0.00000000000000	15	8	8	19	8	8	     0	     0	     0			
sp|P22792|CPN2_HUMAN	P22792	CPN2_HUMAN	CPN2	545	false	false	Homo sapiens	Carboxypeptidase N subunit 2	1:Experimental evidence at protein level	26.61	1.0000	0.9990	0.00000000000000	11	11	11	13	13	13	     0	     0	     0			
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	false	false	Homo sapiens	Fibulin-1	1:Experimental evidence at protein level	11.38	1.0000	0.9989	0.00000000000000	6	6	6	7	7	7	     0	     0	     0			
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	false	false	Homo sapiens	Zinc-alpha-2-glycoprotein	1:Experimental evidence at protein level	43.96	1.0000	0.9990	0.00000000000000	12	12	12	15	15	15	     0	     0	     0	1C(57.0214)		
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	false	false	Homo sapiens	Serum paraoxonase/arylesterase 1	1:Experimental evidence at protein level	46.76	1.0000	0.9990	0.00000000000000	10	9	10	12	11	12	     0	     0	     0	10C(57.0214)		
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	false	false	Homo sapiens	Kallistatin	1:Experimental evidence at protein level	46.84	1.0000	0.9990	0.00000000000000	16	16	16	20	20	20	     0	     0	     0			
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	false	false	Homo sapiens	Serum amyloid A-4 protein	1:Experimental evidence at protein level	39.23	1.0000	0.9971	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P35858|ALS_HUMAN	P35858	ALS_HUMAN	IGFALS	605	false	false	Homo sapiens	Insulin-like growth factor-binding protein complex acid labile subunit	1:Experimental evidence at protein level	29.75	1.0000	0.9990	0.00000000000000	13	13	13	18	18	18	     0	     0	     0			
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	false	false	Homo sapiens	Pigment epithelium-derived factor	1:Experimental evidence at protein level	36.60	1.0000	0.9988	0.00000000000000	13	13	13	14	14	14	     0	     0	     0			
sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	BTD	523	false	false	Homo sapiens	Biotinidase	1:Experimental evidence at protein level	19.69	1.0000	0.9983	0.00000000000000	7	7	7	8	8	8	     0	     0	     0	10M(15.9949)		
sp|P43652|AFAM_HUMAN	P43652	AFAM_HUMAN	AFM	599	false	false	Homo sapiens	Afamin	1:Experimental evidence at protein level	27.88	1.0000	0.9990	0.00000000000000	15	15	15	18	18	18	     0	     0	     0	2C(57.0214), 3C(57.0214)		
sp|P49908|SEPP1_HUMAN	P49908	SEPP1_HUMAN	SELENOP	381	false	false	Homo sapiens	Selenoprotein P	1:Experimental evidence at protein level	16.27	1.0000	0.9917	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P51884|LUM_HUMAN	P51884	LUM_HUMAN	LUM	338	false	false	Homo sapiens	Lumican	1:Experimental evidence at protein level	35.50	1.0000	0.9989	0.00000000000000	10	10	10	12	12	12	     0	     0	     0			
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	82.31	1.0000	0.9990	0.00000000000000	10	5	10	14	8	14	     0	     0	     0	11C(57.0214), 15M(15.9949)		
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	false	false	Homo sapiens	Hemoglobin subunit alpha	1:Experimental evidence at protein level	64.08	1.0000	0.9990	0.00000000000000	7	7	7	10	10	10	     0	     0	     0	1M(15.9949)		
sp|P80108|PHLD_HUMAN	P80108	PHLD_HUMAN	GPLD1	840	false	false	Homo sapiens	Phosphatidylinositol-glycan-specific phospholipase D	1:Experimental evidence at protein level	16.07	1.0000	0.9986	0.00000000000000	10	10	10	10	10	10	     0	     0	     0			
sp|P80748|LV321_HUMAN	P80748	LV321_HUMAN	IGLV3-21	117	false	false	Homo sapiens	Immunoglobulin lambda variable 3-21	1:Experimental evidence at protein level	39.32	1.0000	0.9990	0.00000000000000	3	2	3	4	2	4	     0	     0	     0			
sp|Q06033|ITIH3_HUMAN	Q06033	ITIH3_HUMAN	ITIH3	890	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H3	1:Experimental evidence at protein level	23.82	1.0000	0.9990	0.00000000000000	17	17	17	21	21	21	     0	     0	     0			
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	false	false	Homo sapiens	Galectin-3-binding protein	1:Experimental evidence at protein level	14.53	1.0000	0.9930	0.00000000000000	7	7	7	7	7	7	     0	     0	     0			
sp|Q13790|APOF_HUMAN	Q13790	APOF_HUMAN	APOF	326	false	false	Homo sapiens	Apolipoprotein F	1:Experimental evidence at protein level	19.02	1.0000	0.9985	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H4	1:Experimental evidence at protein level	50.86	1.0000	0.9990	0.00000000000000	39	38	39	47	46	47	     0	     0	     0			
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	false	false	Homo sapiens	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	15.81	1.0000	0.9814	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|Q96IY4|CBPB2_HUMAN	Q96IY4	CBPB2_HUMAN	CPB2	423	false	false	Homo sapiens	Carboxypeptidase B2	1:Experimental evidence at protein level	16.78	1.0000	0.9984	0.00000000000000	7	7	7	7	7	7	     0	     0	     0			
sp|Q96PD5|PGRP2_HUMAN	Q96PD5	PGRP2_HUMAN	PGLYRP2	576	false	false	Homo sapiens	N-acetylmuramoyl-L-alanine amidase	1:Experimental evidence at protein level	47.22	1.0000	0.9990	0.00000000000000	15	15	15	18	18	18	     0	     0	     0	3C(57.0214), 6M(15.9949), 9C(57.0214)		
sp|Q9UK55|ZPI_HUMAN	Q9UK55	ZPI_HUMAN	SERPINA10	444	false	false	Homo sapiens	Protein Z-dependent protease inhibitor	1:Experimental evidence at protein level	18.24	1.0000	0.9979	0.00000000000000	6	6	6	7	7	7	     0	     0	     0			
sp|A0A075B6R9|KVD24_HUMAN	A0A075B6R9	KVD24_HUMAN	IGKV2D-24	120	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 2D-24	1:Experimental evidence at protein level	32.50	0.9999	0.9985	0.00000000000000	3	0	3	3	0	3	     0	     0	     0			sp|A0A0C4DH68|KV224_HUMAN
sp|A0A075B6S5|KV127_HUMAN	A0A075B6S5	KV127_HUMAN	IGKV1-27	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-27	1:Experimental evidence at protein level	13.68	0.9999	0.9982	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			sp|A0A0C4DH67|KV108_HUMAN, sp|A0A0C4DH69|KV109_HUMAN
sp|O43866|CD5L_HUMAN	O43866	CD5L_HUMAN	CD5L	347	false	false	Homo sapiens	CD5 antigen-like	1:Experimental evidence at protein level	21.61	0.9999	0.9892	0.00000000000000	6	6	6	6	6	6	     0	     0	     0	10C(57.0214), 1C(57.0214), 4C(57.0214), 6C(57.0214), 7C(57.0214), 8C(57.0214)		
sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	493	false	false	Homo sapiens	Phospholipid transfer protein	1:Experimental evidence at protein level	12.78	0.9999	0.9958	0.00000000000000	5	5	5	6	6	6	     0	     0	     0			
sp|Q04756|HGFA_HUMAN	Q04756	HGFA_HUMAN	HGFAC	655	false	false	Homo sapiens	Hepatocyte growth factor activator serine protease	1:Experimental evidence at protein level	9.62	0.9999	0.9945	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	false	false	Homo sapiens	Hemoglobin subunit delta	1:Experimental evidence at protein level	67.35	0.9998	0.9962	0.00000000000000	8	3	3	9	3	3	     0	     0	     0			
sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	375	false	false	Homo sapiens	Actin, cytoplasmic 1	1:Experimental evidence at protein level	29.87	0.9998	0.9814	0.00000000000000	8	0	8	9	0	9	     0	     0	     0			sp|P63261|ACTG_HUMAN
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	false	false	Homo sapiens	Extracellular matrix protein 1	1:Experimental evidence at protein level	11.85	0.9998	0.9939	0.00000000000000	5	5	5	6	6	6	     0	     0	     0			
sp|P0DP04|HV43D_HUMAN	P0DP04	HV43D_HUMAN	IGHV3-43D	118	false	false	Homo sapiens	Immunoglobulin heavy variable 3-43D	3:Protein inferred from homology	38.14	0.9997	0.9978	0.00000000000000	4	0	4	5	0	5	     0	     0	     0	3C(57.0214), 9C(57.0214)		
sp|Q9UGM5|FETUB_HUMAN	Q9UGM5	FETUB_HUMAN	FETUB	382	false	false	Homo sapiens	Fetuin-B	1:Experimental evidence at protein level	8.90	0.9997	0.9967	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-47	1:Experimental evidence at protein level	24.79	0.9996	0.9989	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|A0A0C4DH38|HV551_HUMAN	A0A0C4DH38	HV551_HUMAN	IGHV5-51	117	false	false	Homo sapiens	Immunoglobulin heavy variable 5-51	1:Experimental evidence at protein level	47.01	0.9994	0.9984	0.00000000000000	4	2	4	4	2	4	     0	     0	     0	9C(57.0214)		
sp|P06276|CHLE_HUMAN	P06276	CHLE_HUMAN	BCHE	602	false	false	Homo sapiens	Cholinesterase	1:Experimental evidence at protein level	6.64	0.9993	0.9879	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|A0A0A0MS15|HV349_HUMAN	A0A0A0MS15	HV349_HUMAN	IGHV3-49	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-49	1:Experimental evidence at protein level	16.81	0.9989	0.9929	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P06331|HV434_HUMAN	P06331	HV434_HUMAN	IGHV4-34	123	false	false	Homo sapiens	Immunoglobulin heavy variable 4-34	1:Experimental evidence at protein level	39.02	0.9988	0.9973	0.00000000000000	4	1	4	5	1	5	     0	     0	     0	14C(57.0214)		
sp|A0A0B4J2D9|KVD13_HUMAN	A0A0B4J2D9	KVD13_HUMAN	IGKV1D-13	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1D-13	3:Protein inferred from homology	13.68	0.9987	0.9977	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			sp|P0DP09|KV113_HUMAN
sp|P03951|FA11_HUMAN	P03951	FA11_HUMAN	F11	625	false	false	Homo sapiens	Coagulation factor XI	1:Experimental evidence at protein level	4.96	0.9983	0.9954	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	false	false	Homo sapiens	Peroxiredoxin-2	1:Experimental evidence at protein level	18.69	0.9983	0.9919	0.00000000000000	3	2	3	3	2	3	     0	     0	     0			
sp|P04070|PROC_HUMAN	P04070	PROC_HUMAN	PROC	461	false	false	Homo sapiens	Vitamin K-dependent protein C	1:Experimental evidence at protein level	7.38	0.9982	0.9975	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P01717|LV325_HUMAN	P01717	LV325_HUMAN	IGLV3-25	112	false	false	Homo sapiens	Immunoglobulin lambda variable 3-25	1:Experimental evidence at protein level	28.57	0.9981	0.9741	0.00000000000000	3	0	3	3	0	3	     0	     0	     0	3C(57.0214)		
sp|A0A087WSY6|KVD15_HUMAN	A0A087WSY6	KVD15_HUMAN	IGKV3D-15	115	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-15	1:Experimental evidence at protein level	26.09	0.9975	0.9876	0.00000000000000	3	1	3	3	1	3	     0	     0	     0			
sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	GPX3	226	false	false	Homo sapiens	Glutathione peroxidase 3	1:Experimental evidence at protein level	20.35	0.9971	0.9588	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|O75636|FCN3_HUMAN	O75636	FCN3_HUMAN	FCN3	299	false	false	Homo sapiens	Ficolin-3	1:Experimental evidence at protein level	7.69	0.9969	0.9926	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|O00391|QSOX1_HUMAN	O00391	QSOX1_HUMAN	QSOX1	747	false	false	Homo sapiens	Sulfhydryl oxidase 1	1:Experimental evidence at protein level	6.56	0.9965	0.9837	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P11597|CETP_HUMAN	P11597	CETP_HUMAN	CETP	493	false	false	Homo sapiens	Cholesteryl ester transfer protein	1:Experimental evidence at protein level	5.48	0.9962	0.9937	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0B4J1V2|HV226_HUMAN	A0A0B4J1V2	HV226_HUMAN	IGHV2-26	119	false	false	Homo sapiens	Immunoglobulin heavy variable 2-26	1:Experimental evidence at protein level	17.65	0.9961	0.9957	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0C4DH25|KVD20_HUMAN	A0A0C4DH25	KVD20_HUMAN	IGKV3D-20	116	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-20	1:Experimental evidence at protein level	46.55	0.9961	0.9990	0.00000000000000	4	2	4	5	2	5	     0	     0	     0	5C(57.0214)		
sp|P48740|MASP1_HUMAN	P48740	MASP1_HUMAN	MASP1	699	false	false	Homo sapiens	Mannan-binding lectin serine protease 1	1:Experimental evidence at protein level	5.44	0.9956	0.9876	0.00000000000000	3	2	2	3	2	2	     0	     0	     0			
sp|P01704|LV214_HUMAN	P01704	LV214_HUMAN	IGLV2-14	120	false	false	Homo sapiens	Immunoglobulin lambda variable 2-14	1:Experimental evidence at protein level	13.33	0.9951	0.9961	0.00000000000000	1	1	1	2	2	2	     0	     0	     0	2M(15.9949)		
sp|P55056|APOC4_HUMAN	P55056	APOC4_HUMAN	APOC4	127	false	false	Homo sapiens	Apolipoprotein C-IV	1:Experimental evidence at protein level	22.05	0.9945	0.9774	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P20851|C4BPB_HUMAN	P20851	C4BPB_HUMAN	C4BPB	252	false	false	Homo sapiens	C4b-binding protein beta chain	1:Experimental evidence at protein level	7.54	0.9939	0.9818	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q14520|HABP2_HUMAN	Q14520	HABP2_HUMAN	HABP2	560	false	false	Homo sapiens	Factor VII-activating protease	1:Experimental evidence at protein level	6.79	0.9935	0.9786	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|A0A0B4J1Y9|HV372_HUMAN	A0A0B4J1Y9	HV372_HUMAN	IGHV3-72	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-72	1:Experimental evidence at protein level	24.37	0.9928	0.9841	0.00000000000000	3	2	2	3	2	2	     0	     0	     0	9C(57.0214)		
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	false	false	Homo sapiens	Monocyte differentiation antigen CD14	1:Experimental evidence at protein level	10.40	0.9925	0.9659	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|P00742|FA10_HUMAN	P00742	FA10_HUMAN	F10	488	false	false	Homo sapiens	Coagulation factor X	1:Experimental evidence at protein level	7.58	0.9921	0.9792	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|A0A0B4J1X5|HV374_HUMAN	A0A0B4J1X5	HV374_HUMAN	IGHV3-74	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-74	1:Experimental evidence at protein level	24.79	0.9917	0.9968	0.00000000000000	3	1	3	5	1	5	     0	     0	     0	7M(15.9949), 9C(57.0214)		
sp|Q9UHG3|PCYOX_HUMAN	Q9UHG3	PCYOX_HUMAN	PCYOX1	505	false	false	Homo sapiens	Prenylcysteine oxidase 1	1:Experimental evidence at protein level	9.70	0.9887	0.9716	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|A0A075B6I0|LV861_HUMAN	A0A075B6I0	LV861_HUMAN	IGLV8-61	122	false	false	Homo sapiens	Immunoglobulin lambda variable 8-61	1:Experimental evidence at protein level	14.75	0.9886	0.9711	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q96KN2|CNDP1_HUMAN	Q96KN2	CNDP1_HUMAN	CNDP1	507	false	false	Homo sapiens	Beta-Ala-His dipeptidase	1:Experimental evidence at protein level	8.09	0.9873	0.9452	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P00740|FA9_HUMAN	P00740	FA9_HUMAN	F9	461	false	false	Homo sapiens	Coagulation factor IX	1:Experimental evidence at protein level	9.33	0.9862	0.9673	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|A0A0C4DH43|HV70D_HUMAN	A0A0C4DH43	HV70D_HUMAN	IGHV2-70D	119	false	false	Homo sapiens	Immunoglobulin heavy variable 2-70D	1:Experimental evidence at protein level	17.65	0.9839	0.9658	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P0DJI8|SAA1_HUMAN	P0DJI8	SAA1_HUMAN	SAA1	122	false	false	Homo sapiens	Serum amyloid A-1 protein	1:Experimental evidence at protein level	27.87	0.9817	0.9804	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P04275|VWF_HUMAN	P04275	VWF_HUMAN	VWF	2813	false	false	Homo sapiens	von Willebrand factor	1:Experimental evidence at protein level	1.35	0.9806	0.9559	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|A0A0B4J1U7|HV601_HUMAN	A0A0B4J1U7	HV601_HUMAN	IGHV6-1	121	false	false	Homo sapiens	Immunoglobulin heavy variable 6-1	1:Experimental evidence at protein level	13.22	0.9792	0.9563	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q6EMK4|VASN_HUMAN	Q6EMK4	VASN_HUMAN	VASN	673	false	false	Homo sapiens	Vasorin	1:Experimental evidence at protein level	4.16	0.9785	0.9664	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0C4DH34|HV428_HUMAN	A0A0C4DH34	HV428_HUMAN	IGHV4-28	117	false	false	Homo sapiens	Immunoglobulin heavy variable 4-28	1:Experimental evidence at protein level	9.40	0.9729	0.9693	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|A0A0B4J2H0|HV69D_HUMAN	A0A0B4J2H0	HV69D_HUMAN	IGHV1-69D	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-69D	1:Experimental evidence at protein level	26.50	0.9714	0.9934	0.00000000000000	2	1	2	2	1	2	     0	     0	     0	9C(57.0214)		
sp|A0A075B6S9|KV137_HUMAN	A0A075B6S9	KV137_HUMAN	IGKV1-37	117	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 1-37	1:Experimental evidence at protein level	13.68	0.9712	0.9945	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			sp|P0DSN7|KVD37_HUMAN
sp|P24592|IBP6_HUMAN	P24592	IBP6_HUMAN	IGFBP6	240	false	false	Homo sapiens	Insulin-like growth factor-binding protein 6	1:Experimental evidence at protein level	6.25	0.9572	0.9968	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	false	false	Homo sapiens	Immunoglobulin kappa variable 3-20	1:Experimental evidence at protein level	27.59	0.9505	0.9868	0.00000000000000	3	1	1	4	1	1	     0	     0	     0			
sp|P01764|HV323_HUMAN	P01764	HV323_HUMAN	IGHV3-23	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-23	1:Experimental evidence at protein level	18.80	0.9452	0.9853	0.00000000000000	2	0	1	4	0	1	     0	     0	     0	9C(57.0214)		sp|P01768|HV330_HUMAN, sp|P0DP03|HVC05_HUMAN
sp|A0A075B6H7|KV37_HUMAN	A0A075B6H7	KV37_HUMAN	IGKV3-7	116	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 3-7	1:Experimental evidence at protein level	23.28	0.9406	0.9876	0.00000000000000	2	1	2	2	1	2	     0	     0	     0	4M(15.9949)		
sp|P0DP08|HVD82_HUMAN	P0DP08	HVD82_HUMAN	IGHV4-38-2	117	false	false	Homo sapiens	Immunoglobulin heavy variable 4-38-2	1:Experimental evidence at protein level	41.03	0.9208	0.9783	0.00000000000000	4	1	1	5	1	1	     0	     0	     0			
sp|Q03591|FHR1_HUMAN	Q03591	FHR1_HUMAN	CFHR1	330	false	false	Homo sapiens	Complement factor H-related protein 1	1:Experimental evidence at protein level	12.42	0.9179	0.9873	0.00000000000000	4	1	2	7	1	3	     0	     0	     0	9C(57.0214)		
sp|P01602|KV105_HUMAN	P01602	KV105_HUMAN	IGKV1-5	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-5	1:Experimental evidence at protein level	9.40	0.9161	0.9935	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|P35030|TRY3_HUMAN	P35030	TRY3_HUMAN	PRSS3	304	false	false	Homo sapiens	Trypsin-3	1:Experimental evidence at protein level	6.58	0.9026	0.9924	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
sp|A0A0A0MRZ8|KVD11_HUMAN	A0A0A0MRZ8	KVD11_HUMAN	IGKV3D-11	115	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-11	3:Protein inferred from homology	7.83	0.9010	0.9923	0.00000000000000	1	0	1	1	0	1	     0	     0	     0			sp|P04433|KV311_HUMAN
sp|Q15848|ADIPO_HUMAN	Q15848	ADIPO_HUMAN	ADIPOQ	244	false	false	Homo sapiens	Adiponectin	1:Experimental evidence at protein level	13.93	0.8734	0.9730	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P26927|HGFL_HUMAN	P26927	HGFL_HUMAN	MST1	711	false	false	Homo sapiens	Hepatocyte growth factor-like protein	1:Experimental evidence at protein level	3.66	0.8672	0.9691	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P23083|HV102_HUMAN	P23083	HV102_HUMAN	IGHV1-2	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-2	1:Experimental evidence at protein level	30.77	0.8536	0.9906	0.00000000000000	2	1	2	2	1	2	     0	     0	     0	9C(57.0214)		
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	false	false	Homo sapiens	HLA class I histocompatibility antigen, A alpha chain	1:Experimental evidence at protein level	6.30	0.8516	0.9627	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	false	false	Homo sapiens	Phosphatidylcholine-sterol acyltransferase	1:Experimental evidence at protein level	5.68	0.8462	0.9774	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P01721|LV657_HUMAN	P01721	LV657_HUMAN	IGLV6-57	117	false	false	Homo sapiens	Immunoglobulin lambda variable 6-57	1:Experimental evidence at protein level	17.09	0.8348	0.9862	0.00000000000000	1	1	1	1	1	1	     0	     0	     0			
