Protein	Protein ID	Entry Name	Gene	Length	Is Decoy	Is Contaminant	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Protein Qvalue	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|P07360|CO8G_HUMAN	P07360	CO8G_HUMAN	C8G	202	false	false	Homo sapiens	Complement component C8 gamma chain	1:Experimental evidence at protein level	37.62	1.0000	0.9990	0.00000000000000	6	6	6	7	7	7	     0	     0	     0			
sp|P07996|TSP1_HUMAN	P07996	TSP1_HUMAN	THBS1	1170	false	false	Homo sapiens	Thrombospondin-1	1:Experimental evidence at protein level	19.49	1.0000	0.9988	0.00000000000000	19	18	19	23	21	23	     0	     0	     0			
sp|P08185|CBG_HUMAN	P08185	CBG_HUMAN	SERPINA6	405	false	false	Homo sapiens	Corticosteroid-binding globulin	1:Experimental evidence at protein level	34.07	1.0000	0.9989	0.00000000000000	9	9	9	13	13	13	     0	     0	     0	10M(15.9949)		
sp|P08514|ITA2B_HUMAN	P08514	ITA2B_HUMAN	ITGA2B	1039	false	false	Homo sapiens	Integrin alpha-IIb	1:Experimental evidence at protein level	9.43	1.0000	0.9818	0.00000000000000	8	8	8	8	8	8	     0	     0	     0			
sp|P08603|CFAH_HUMAN	P08603	CFAH_HUMAN	CFH	1231	false	false	Homo sapiens	Complement factor H	1:Experimental evidence at protein level	41.92	1.0000	0.9990	0.00000000000000	44	40	44	52	46	52	     0	     0	     0	11C(57.0214), 15C(57.0214), 16C(57.0214), 1C(57.0214), 2C(57.0214), 3C(57.0214), 3M(15.9949), 4C(57.0214), 5C(57.0214), 6C(57.0214), 6M(15.9949), 7C(57.0214), 9C(57.0214)		
sp|P08697|A2AP_HUMAN	P08697	A2AP_HUMAN	SERPINF2	491	false	false	Homo sapiens	Alpha-2-antiplasmin	1:Experimental evidence at protein level	29.94	1.0000	0.9990	0.00000000000000	11	11	11	16	16	16	     0	     0	     0	15M(15.9949), 3M(15.9949)		
sp|P09871|C1S_HUMAN	P09871	C1S_HUMAN	C1S	688	false	false	Homo sapiens	Complement C1s subcomponent	1:Experimental evidence at protein level	26.45	1.0000	0.9989	0.00000000000000	16	15	16	21	20	21	     0	     0	     0	19C(57.0214)		
sp|P0C0L4|CO4A_HUMAN	P0C0L4	CO4A_HUMAN	C4A	1744	false	false	Homo sapiens	Complement C4-A	1:Experimental evidence at protein level	49.66	1.0000	0.9990	0.00000000000000	74	4	74	113	7	113	     0	     0	     0	11M(15.9949), 12M(15.9949), 18M(15.9949), 1C(57.0214), 1M(15.9949), 2C(57.0214), 2M(15.9949), 3M(15.9949), 5C(57.0214), 6C(57.0214), 6M(15.9949), 7M(15.9949), 8C(57.0214)		
sp|P0C0L5|CO4B_HUMAN	P0C0L5	CO4B_HUMAN	C4B	1744	false	false	Homo sapiens	Complement C4-B	1:Experimental evidence at protein level	51.20	1.0000	0.9990	0.00000000000000	75	5	5	114	8	8	     0	     0	     0	3M(15.9949)		
sp|P0DJI8|SAA1_HUMAN	P0DJI8	SAA1_HUMAN	SAA1	122	false	false	Homo sapiens	Serum amyloid A-1 protein	1:Experimental evidence at protein level	48.36	1.0000	0.9990	0.00000000000000	4	2	4	6	3	6	     0	     0	     0			
sp|P10643|CO7_HUMAN	P10643	CO7_HUMAN	C7	843	false	false	Homo sapiens	Complement component C7	1:Experimental evidence at protein level	15.66	1.0000	0.9989	0.00000000000000	10	10	10	11	11	11	     0	     0	     0			
sp|P10909|CLUS_HUMAN	P10909	CLUS_HUMAN	CLU	449	false	false	Homo sapiens	Clusterin	1:Experimental evidence at protein level	33.63	1.0000	0.9990	0.00000000000000	16	16	16	21	21	21	     0	     0	     0	2M(15.9949)		
sp|P12259|FA5_HUMAN	P12259	FA5_HUMAN	F5	2224	false	false	Homo sapiens	Coagulation factor V	1:Experimental evidence at protein level	9.22	1.0000	0.9929	0.00000000000000	17	17	17	17	17	17	     0	     0	     0			
sp|P12814|ACTN1_HUMAN	P12814	ACTN1_HUMAN	ACTN1	892	false	false	Homo sapiens	Alpha-actinin-1	1:Experimental evidence at protein level	9.87	1.0000	0.9966	0.00000000000000	6	4	6	6	4	6	     0	     0	     0			
sp|P13671|CO6_HUMAN	P13671	CO6_HUMAN	C6	934	false	false	Homo sapiens	Complement component C6	1:Experimental evidence at protein level	25.80	1.0000	0.9989	0.00000000000000	18	18	18	19	19	19	     0	     0	     0	13C(57.0214), 5C(57.0214), 9C(57.0214)		
sp|P15169|CBPN_HUMAN	P15169	CBPN_HUMAN	CPN1	458	false	false	Homo sapiens	Carboxypeptidase N catalytic chain	1:Experimental evidence at protein level	19.65	1.0000	0.9987	0.00000000000000	6	6	6	8	8	8	     0	     0	     0			
sp|P18206|VINC_HUMAN	P18206	VINC_HUMAN	VCL	1134	false	false	Homo sapiens	Vinculin	1:Experimental evidence at protein level	12.87	1.0000	0.9914	0.00000000000000	10	10	10	10	10	10	     0	     0	     0			
sp|P18428|LBP_HUMAN	P18428	LBP_HUMAN	LBP	481	false	false	Homo sapiens	Lipopolysaccharide-binding protein	1:Experimental evidence at protein level	10.60	1.0000	0.9986	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P19652|A1AG2_HUMAN	P19652	A1AG2_HUMAN	ORM2	201	false	false	Homo sapiens	Alpha-1-acid glycoprotein 2	1:Experimental evidence at protein level	34.33	1.0000	0.9989	0.00000000000000	8	6	6	14	12	12	     0	     0	     0	3M(15.9949), 4M(15.9949)		
sp|P19823|ITIH2_HUMAN	P19823	ITIH2_HUMAN	ITIH2	946	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H2	1:Experimental evidence at protein level	38.27	1.0000	0.9990	0.00000000000000	32	32	32	45	45	45	     0	     0	     0	5M(15.9949), 6M(15.9949)		
sp|P19827|ITIH1_HUMAN	P19827	ITIH1_HUMAN	ITIH1	911	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H1	1:Experimental evidence at protein level	36.99	1.0000	0.9990	0.00000000000000	25	25	25	32	32	32	     0	     0	     0	5M(15.9949)		
sp|P21333|FLNA_HUMAN	P21333	FLNA_HUMAN	FLNA	2647	false	false	Homo sapiens	Filamin-A	1:Experimental evidence at protein level	15.04	1.0000	0.9970	0.00000000000000	27	25	27	29	27	29	     0	     0	     0			
sp|P22352|GPX3_HUMAN	P22352	GPX3_HUMAN	GPX3	226	false	false	Homo sapiens	Glutathione peroxidase 3	1:Experimental evidence at protein level	25.66	1.0000	0.9977	0.00000000000000	5	5	5	5	5	5	     0	     0	     0			
sp|P22792|CPN2_HUMAN	P22792	CPN2_HUMAN	CPN2	545	false	false	Homo sapiens	Carboxypeptidase N subunit 2	1:Experimental evidence at protein level	30.64	1.0000	0.9989	0.00000000000000	12	12	12	15	15	15	     0	     0	     0	4C(57.0214), 9C(57.0214)		
sp|P23142|FBLN1_HUMAN	P23142	FBLN1_HUMAN	FBLN1	703	false	false	Homo sapiens	Fibulin-1	1:Experimental evidence at protein level	9.82	1.0000	0.9985	0.00000000000000	5	5	5	6	6	6	     0	     0	     0			
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	false	false	Homo sapiens	Zinc-alpha-2-glycoprotein	1:Experimental evidence at protein level	45.97	1.0000	0.9990	0.00000000000000	13	13	13	17	17	17	     0	     0	     0	1C(57.0214), 7C(57.0214)		
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	false	false	Homo sapiens	Serum paraoxonase/arylesterase 1	1:Experimental evidence at protein level	44.79	1.0000	0.9990	0.00000000000000	11	9	11	14	12	14	     0	     0	     0	10C(57.0214), 4M(15.9949)		
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	false	false	Homo sapiens	Kallistatin	1:Experimental evidence at protein level	43.79	1.0000	0.9989	0.00000000000000	14	14	14	16	16	16	     0	     0	     0			
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	false	false	Homo sapiens	Serum amyloid A-4 protein	1:Experimental evidence at protein level	39.23	1.0000	0.9971	0.00000000000000	5	5	5	6	6	6	     0	     0	     0	9M(15.9949)		
sp|P35579|MYH9_HUMAN	P35579	MYH9_HUMAN	MYH9	1960	false	false	Homo sapiens	Myosin-9	1:Experimental evidence at protein level	17.81	1.0000	0.9988	0.00000000000000	25	20	25	26	21	26	     0	     0	     0			
sp|P35858|ALS_HUMAN	P35858	ALS_HUMAN	IGFALS	605	false	false	Homo sapiens	Insulin-like growth factor-binding protein complex acid labile subunit	1:Experimental evidence at protein level	37.52	1.0000	0.9990	0.00000000000000	18	18	18	22	22	22	     0	     0	     0			
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	false	false	Homo sapiens	Pigment epithelium-derived factor	1:Experimental evidence at protein level	42.82	1.0000	0.9987	0.00000000000000	14	14	14	15	15	15	     0	     0	     0			
sp|P43652|AFAM_HUMAN	P43652	AFAM_HUMAN	AFM	599	false	false	Homo sapiens	Afamin	1:Experimental evidence at protein level	30.38	1.0000	0.9990	0.00000000000000	17	17	17	20	20	20	     0	     0	     0	2C(57.0214), 3C(57.0214), 7C(57.0214)		
sp|P49908|SEPP1_HUMAN	P49908	SEPP1_HUMAN	SELENOP	381	false	false	Homo sapiens	Selenoprotein P	1:Experimental evidence at protein level	16.27	1.0000	0.9918	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|P51884|LUM_HUMAN	P51884	LUM_HUMAN	LUM	338	false	false	Homo sapiens	Lumican	1:Experimental evidence at protein level	28.99	1.0000	0.9987	0.00000000000000	8	8	8	9	9	9	     0	     0	     0			
sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	375	false	false	Homo sapiens	Actin, cytoplasmic 1	1:Experimental evidence at protein level	62.67	1.0000	0.9990	0.00000000000000	19	0	19	25	0	25	     0	     0	     0	10M(15.9949), 14M(15.9949), 2C(57.0214), 7M(15.9949)		sp|P63261|ACTG_HUMAN
sp|P61224|RAP1B_HUMAN	P61224	RAP1B_HUMAN	RAP1B	184	false	false	Homo sapiens	Ras-related protein Rap-1b	1:Experimental evidence at protein level	33.15	1.0000	0.9978	0.00000000000000	5	0	5	6	0	6	     0	     0	     0			
sp|P68366|TBA4A_HUMAN	P68366	TBA4A_HUMAN	TUBA4A	448	false	false	Homo sapiens	Tubulin alpha-4A chain	1:Experimental evidence at protein level	13.39	1.0000	0.9980	0.00000000000000	5	2	5	6	3	6	     0	     0	     0			
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	false	false	Homo sapiens	Hemoglobin subunit beta	1:Experimental evidence at protein level	73.47	1.0000	0.9989	0.00000000000000	9	4	9	13	7	13	     0	     0	     0	15M(15.9949)		
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	false	false	Homo sapiens	Hemoglobin subunit alpha	1:Experimental evidence at protein level	63.38	1.0000	0.9990	0.00000000000000	6	6	6	10	10	10	     0	     0	     0	15M(15.9949), 1M(15.9949)		
sp|P80108|PHLD_HUMAN	P80108	PHLD_HUMAN	GPLD1	840	false	false	Homo sapiens	Phosphatidylinositol-glycan-specific phospholipase D	1:Experimental evidence at protein level	25.83	1.0000	0.9988	0.00000000000000	16	16	16	16	16	16	     0	     0	     0			
sp|Q06033|ITIH3_HUMAN	Q06033	ITIH3_HUMAN	ITIH3	890	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H3	1:Experimental evidence at protein level	24.94	1.0000	0.9990	0.00000000000000	18	18	18	24	24	24	     0	     0	     0	2M(15.9949)		
sp|Q13201|MMRN1_HUMAN	Q13201	MMRN1_HUMAN	MMRN1	1228	false	false	Homo sapiens	Multimerin-1	1:Experimental evidence at protein level	6.51	1.0000	0.9945	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|Q13790|APOF_HUMAN	Q13790	APOF_HUMAN	APOF	326	false	false	Homo sapiens	Apolipoprotein F	1:Experimental evidence at protein level	8.28	1.0000	0.9984	0.00000000000000	2	2	2	3	3	3	     0	     0	     0			
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	false	false	Homo sapiens	Inter-alpha-trypsin inhibitor heavy chain H4	1:Experimental evidence at protein level	56.34	1.0000	0.9990	0.00000000000000	45	44	45	63	62	63	     0	     0	     0	11M(15.9949), 1M(15.9949), 4M(15.9949)		
sp|Q86UX7|URP2_HUMAN	Q86UX7	URP2_HUMAN	FERMT3	667	false	false	Homo sapiens	Fermitin family homolog 3	1:Experimental evidence at protein level	9.00	1.0000	0.9973	0.00000000000000	4	4	4	5	5	5	     0	     0	     0			
sp|Q96IY4|CBPB2_HUMAN	Q96IY4	CBPB2_HUMAN	CPB2	423	false	false	Homo sapiens	Carboxypeptidase B2	1:Experimental evidence at protein level	13.71	1.0000	0.9986	0.00000000000000	6	6	6	7	7	7	     0	     0	     0			
sp|Q96KN2|CNDP1_HUMAN	Q96KN2	CNDP1_HUMAN	CNDP1	507	false	false	Homo sapiens	Beta-Ala-His dipeptidase	1:Experimental evidence at protein level	24.26	1.0000	0.9958	0.00000000000000	8	8	8	8	8	8	     0	     0	     0			
sp|Q96PD5|PGRP2_HUMAN	Q96PD5	PGRP2_HUMAN	PGLYRP2	576	false	false	Homo sapiens	N-acetylmuramoyl-L-alanine amidase	1:Experimental evidence at protein level	38.19	1.0000	0.9990	0.00000000000000	14	14	14	14	14	14	     0	     0	     0	3C(57.0214)		
sp|Q9NZP8|C1RL_HUMAN	Q9NZP8	C1RL_HUMAN	C1RL	487	false	false	Homo sapiens	Complement C1r subcomponent-like protein	1:Experimental evidence at protein level	18.28	1.0000	0.9967	0.00000000000000	7	4	4	7	4	4	     0	     0	     0			
sp|Q9UK55|ZPI_HUMAN	Q9UK55	ZPI_HUMAN	SERPINA10	444	false	false	Homo sapiens	Protein Z-dependent protease inhibitor	1:Experimental evidence at protein level	16.89	1.0000	0.9761	0.00000000000000	6	6	6	6	6	6	     0	     0	     0			
sp|Q9Y490|TLN1_HUMAN	Q9Y490	TLN1_HUMAN	TLN1	2541	false	false	Homo sapiens	Talin-1	1:Experimental evidence at protein level	27.43	1.0000	0.9990	0.00000000000000	46	42	46	49	45	49	     0	     0	     0	6C(57.0214)		
sp|A0A075B6S5|KV127_HUMAN	A0A075B6S5	KV127_HUMAN	IGKV1-27	117	false	false	Homo sapiens	Immunoglobulin kappa variable 1-27	1:Experimental evidence at protein level	13.68	0.9999	0.9987	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			sp|A0A0C4DH67|KV108_HUMAN, sp|A0A0C4DH69|KV109_HUMAN
sp|B9A064|IGLL5_HUMAN	B9A064	IGLL5_HUMAN	IGLL5	214	false	false	Homo sapiens	Immunoglobulin lambda-like polypeptide 5	1:Experimental evidence at protein level	35.98	0.9999	0.9990	0.00000000000000	5	1	4	8	1	6	     0	     0	     0	4C(57.0214), 5C(57.0214)		
sp|P05452|TETN_HUMAN	P05452	TETN_HUMAN	CLEC3B	202	false	false	Homo sapiens	Tetranectin	1:Experimental evidence at protein level	24.26	0.9999	0.9969	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P06331|HV434_HUMAN	P06331	HV434_HUMAN	IGHV4-34	123	false	false	Homo sapiens	Immunoglobulin heavy variable 4-34	1:Experimental evidence at protein level	39.02	0.9999	0.9960	0.00000000000000	4	1	4	5	1	5	     0	     0	     0	14C(57.0214)		
sp|P27105|STOM_HUMAN	P27105	STOM_HUMAN	STOM	288	false	false	Homo sapiens	Stomatin	1:Experimental evidence at protein level	18.75	0.9999	0.9891	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	BTD	523	false	false	Homo sapiens	Biotinidase	1:Experimental evidence at protein level	12.62	0.9999	0.9950	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	false	false	Homo sapiens	Galectin-3-binding protein	1:Experimental evidence at protein level	9.06	0.9999	0.9948	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|A0A075B6K5|LV39_HUMAN	A0A075B6K5	LV39_HUMAN	IGLV3-9	115	false	false	Homo sapiens	Immunoglobulin lambda variable 3-9	1:Experimental evidence at protein level	13.91	0.9998	0.9990	0.00000000000000	1	0	1	2	0	2	     0	     0	     0			sp|P80748|LV321_HUMAN
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	false	false	Homo sapiens	Hemoglobin subunit delta	1:Experimental evidence at protein level	59.18	0.9998	0.9970	0.00000000000000	7	2	2	9	3	3	     0	     0	     0			
sp|P11226|MBL2_HUMAN	P11226	MBL2_HUMAN	MBL2	248	false	false	Homo sapiens	Mannose-binding protein C	1:Experimental evidence at protein level	18.15	0.9998	0.9907	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|P20851|C4BPB_HUMAN	P20851	C4BPB_HUMAN	C4BPB	252	false	false	Homo sapiens	C4b-binding protein beta chain	1:Experimental evidence at protein level	13.10	0.9997	0.9926	0.00000000000000	3	3	3	3	3	3	     0	     0	     0	3C(57.0214)		
sp|A0A075B6I0|LV861_HUMAN	A0A075B6I0	LV861_HUMAN	IGLV8-61	122	false	false	Homo sapiens	Immunoglobulin lambda variable 8-61	1:Experimental evidence at protein level	20.49	0.9996	0.9869	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P22891|PROZ_HUMAN	P22891	PROZ_HUMAN	PROZ	400	false	false	Homo sapiens	Vitamin K-dependent protein Z	1:Experimental evidence at protein level	7.75	0.9996	0.9931	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P01700|LV147_HUMAN	P01700	LV147_HUMAN	IGLV1-47	117	false	false	Homo sapiens	Immunoglobulin lambda variable 1-47	1:Experimental evidence at protein level	24.79	0.9995	0.9986	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	false	false	Homo sapiens	Glyceraldehyde-3-phosphate dehydrogenase	1:Experimental evidence at protein level	17.01	0.9995	0.9990	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P63104|1433Z_HUMAN	P63104	1433Z_HUMAN	YWHAZ	245	false	false	Homo sapiens	14-3-3 protein zeta/delta	1:Experimental evidence at protein level	15.10	0.9995	0.9930	0.00000000000000	3	1	3	3	1	3	     0	     0	     0			
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	false	false	Homo sapiens	Extracellular matrix protein 1	1:Experimental evidence at protein level	6.11	0.9993	0.9933	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q9UGM5|FETUB_HUMAN	Q9UGM5	FETUB_HUMAN	FETUB	382	false	false	Homo sapiens	Fetuin-B	1:Experimental evidence at protein level	12.04	0.9993	0.9622	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|A0A087WSY6|KVD15_HUMAN	A0A087WSY6	KVD15_HUMAN	IGKV3D-15	115	false	false	Homo sapiens	Immunoglobulin kappa variable 3D-15	1:Experimental evidence at protein level	26.09	0.9991	0.9945	0.00000000000000	3	1	3	3	1	3	     0	     0	     0			
sp|P01619|KV320_HUMAN	P01619	KV320_HUMAN	IGKV3-20	116	false	false	Homo sapiens	Immunoglobulin kappa variable 3-20	1:Experimental evidence at protein level	46.55	0.9991	0.9990	0.00000000000000	4	2	4	5	2	5	     0	     0	     0			
sp|A0A0B4J1V2|HV226_HUMAN	A0A0B4J1V2	HV226_HUMAN	IGHV2-26	119	false	false	Homo sapiens	Immunoglobulin heavy variable 2-26	1:Experimental evidence at protein level	17.65	0.9988	0.9986	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P04180|LCAT_HUMAN	P04180	LCAT_HUMAN	LCAT	440	false	false	Homo sapiens	Phosphatidylcholine-sterol acyltransferase	1:Experimental evidence at protein level	8.41	0.9987	0.9886	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P00740|FA9_HUMAN	P00740	FA9_HUMAN	F9	461	false	false	Homo sapiens	Coagulation factor IX	1:Experimental evidence at protein level	8.68	0.9986	0.9786	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P0DOY2|IGLC2_HUMAN	P0DOY2	IGLC2_HUMAN	IGLC2	106	false	false	Homo sapiens	Immunoglobulin lambda constant 2	1:Experimental evidence at protein level	74.53	0.9986	0.9990	0.00000000000000	5	0	2	8	0	2	     0	     0	     0			sp|P0DOY3|IGLC3_HUMAN
sp|P01780|HV307_HUMAN	P01780	HV307_HUMAN	IGHV3-7	117	false	false	Homo sapiens	Immunoglobulin heavy variable 3-7	1:Experimental evidence at protein level	32.48	0.9984	0.9978	0.00000000000000	4	2	4	6	2	6	     0	     0	     0	7M(15.9949), 9C(57.0214)		
sp|P02741|CRP_HUMAN	P02741	CRP_HUMAN	CRP	224	false	false	Homo sapiens	C-reactive protein	1:Experimental evidence at protein level	11.16	0.9979	0.9923	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q9HDC9|APMAP_HUMAN	Q9HDC9	APMAP_HUMAN	APMAP	416	false	false	Homo sapiens	Adipocyte plasma membrane-associated protein	1:Experimental evidence at protein level	7.69	0.9977	0.9818	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q9H4B7|TBB1_HUMAN	Q9H4B7	TBB1_HUMAN	TUBB1	451	false	false	Homo sapiens	Tubulin beta-1 chain	1:Experimental evidence at protein level	15.74	0.9976	0.9884	0.00000000000000	5	4	5	5	4	5	     0	     0	     0			
sp|P02776|PLF4_HUMAN	P02776	PLF4_HUMAN	PF4	101	false	false	Homo sapiens	Platelet factor 4	1:Experimental evidence at protein level	19.80	0.9973	0.9942	0.00000000000000	2	1	2	2	1	2	     0	     0	     0	2C(57.0214)		
sp|P68032|ACTC_HUMAN	P68032	ACTC_HUMAN	ACTC1	377	false	false	Homo sapiens	Actin, alpha cardiac muscle 1	1:Experimental evidence at protein level	31.56	0.9972	0.9982	0.00000000000000	12	0	1	15	0	1	     0	     0	     0			sp|P68133|ACTS_HUMAN
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	false	false	Homo sapiens	Lysozyme C	1:Experimental evidence at protein level	14.19	0.9968	0.9942	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|Q92954|PRG4_HUMAN	Q92954	PRG4_HUMAN	PRG4	1404	false	false	Homo sapiens	Proteoglycan 4	1:Experimental evidence at protein level	2.49	0.9962	0.9733	0.00000000000000	3	3	3	4	4	4	     0	     0	     0			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	false	false	Homo sapiens	Keratin, type II cytoskeletal 1	1:Experimental evidence at protein level	3.73	0.9961	0.9949	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|P00742|FA10_HUMAN	P00742	FA10_HUMAN	F10	488	false	false	Homo sapiens	Coagulation factor X	1:Experimental evidence at protein level	3.69	0.9954	0.9823	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P67936|TPM4_HUMAN	P67936	TPM4_HUMAN	TPM4	248	false	false	Homo sapiens	Tropomyosin alpha-4 chain	1:Experimental evidence at protein level	21.37	0.9952	0.9527	0.00414937759336	4	2	4	4	2	4	     0	     0	     0	N-term(42.0106)		
sp|A0A075B6H7|KV37_HUMAN	A0A075B6H7	KV37_HUMAN	IGKV3-7	116	false	false	Homo sapiens	Probable non-functional immunoglobulin kappa variable 3-7	1:Experimental evidence at protein level	23.28	0.9946	0.9884	0.00000000000000	2	1	2	2	1	2	     0	     0	     0			
sp|A0A075B6R2|HV404_HUMAN	A0A075B6R2	HV404_HUMAN	IGHV4-4	117	false	false	Homo sapiens	Immunoglobulin heavy variable 4-4	1:Experimental evidence at protein level	31.62	0.9942	0.9985	0.00000000000000	2	1	1	3	1	1	     0	     0	     0			
sp|P08571|CD14_HUMAN	P08571	CD14_HUMAN	CD14	375	false	false	Homo sapiens	Monocyte differentiation antigen CD14	1:Experimental evidence at protein level	18.13	0.9941	0.9655	0.00000000000000	4	4	4	4	4	4	     0	     0	     0			
sp|A0A0C4DH36|HV338_HUMAN	A0A0C4DH36	HV338_HUMAN	IGHV3-38	116	false	false	Homo sapiens	Probable non-functional immunoglobulin heavy variable 3-38	1:Experimental evidence at protein level	9.48	0.9936	0.9903	0.00000000000000	1	1	1	2	2	2	     0	     0	     0			
sp|A0A075B6P5|KV228_HUMAN	A0A075B6P5	KV228_HUMAN	IGKV2-28	120	false	false	Homo sapiens	Immunoglobulin kappa variable 2-28	3:Protein inferred from homology	16.67	0.9933	0.9990	0.00000000000000	2	0	2	2	0	2	     0	     0	     0			sp|A0A087WW87|KV240_HUMAN, sp|P01614|KVD40_HUMAN, sp|P01615|KVD28_HUMAN
sp|P33151|CADH5_HUMAN	P33151	CADH5_HUMAN	CDH5	784	false	false	Homo sapiens	Cadherin-5	1:Experimental evidence at protein level	4.34	0.9925	0.9785	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|Q562R1|ACTBL_HUMAN	Q562R1	ACTBL_HUMAN	ACTBL2	376	false	false	Homo sapiens	Beta-actin-like protein 2	1:Experimental evidence at protein level	21.01	0.9917	0.9979	0.00000000000000	6	1	1	8	1	1	     0	     0	     0			
sp|Q03591|FHR1_HUMAN	Q03591	FHR1_HUMAN	CFHR1	330	false	false	Homo sapiens	Complement factor H-related protein 1	1:Experimental evidence at protein level	11.82	0.9910	0.9914	0.00000000000000	4	0	1	7	0	2	     0	     0	     0			
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	false	false	Homo sapiens	Transforming growth factor-beta-induced protein ig-h3	1:Experimental evidence at protein level	6.88	0.9910	0.9842	0.00000000000000	3	3	3	3	3	3	     0	     0	     0			
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	false	false	Homo sapiens	L-lactate dehydrogenase B chain	1:Experimental evidence at protein level	7.78	0.9870	0.9896	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P01742|HV169_HUMAN	P01742	HV169_HUMAN	IGHV1-69	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-69	1:Experimental evidence at protein level	39.32	0.9846	0.9587	0.00414937759336	4	2	3	4	2	3	     0	     0	     0			
sp|A0A0B4J2H0|HV69D_HUMAN	A0A0B4J2H0	HV69D_HUMAN	IGHV1-69D	117	false	false	Homo sapiens	Immunoglobulin heavy variable 1-69D	1:Experimental evidence at protein level	39.32	0.9824	0.9955	0.00000000000000	3	1	2	3	1	2	     0	     0	     0	9C(57.0214)		
sp|A0A0B4J1Y9|HV372_HUMAN	A0A0B4J1Y9	HV372_HUMAN	IGHV3-72	119	false	false	Homo sapiens	Immunoglobulin heavy variable 3-72	1:Experimental evidence at protein level	42.86	0.9816	0.9631	0.00000000000000	5	3	3	5	3	3	     0	     0	     0	9C(57.0214)		
sp|A0A0B4J1U7|HV601_HUMAN	A0A0B4J1U7	HV601_HUMAN	IGHV6-1	121	false	false	Homo sapiens	Immunoglobulin heavy variable 6-1	1:Experimental evidence at protein level	13.22	0.9810	0.9684	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	493	false	false	Homo sapiens	Phospholipid transfer protein	1:Experimental evidence at protein level	5.88	0.9797	0.9702	0.00000000000000	2	2	2	2	2	2	     0	     0	     0			
